optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/grad_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-forward,timing/train-forward-stats,timing/train-backward,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-forward,timing_pct/train-forward-stats,timing_pct/train-backward,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at
0.0003,0,61.10538239086254,488.8430591269003,19.30995750427246,7.764184050727636,0.78125,0.4689774447062973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4689774447062973,0.04687400162220001,1.0,180,180,5.918477493980981,47.347819951847846,0.0011583476497980883,3.814697265625e-06,0.0,0.0,3.4050819742584433,0.27483105659484863,0.00529789924621582,0.06611084938049316,0.021240711212158203,0.4164106845855713,0.020224809646606445,8.52677869796753,0.017385244369506836,0.32425832748413086,2.8413510961664543,0.054772528320210616,0.6834894741633087,0.21959788254568038,4.305077343740103,0.20909494644143586,88.15441857415226,0.17973799525590378,3.352465229414009,2025-03-31 09:50:02.944993
0.0003,1,142.02543422085742,1136.2034737668594,1.7953698635101318,0.7609723177738488,0.0,0.0021252754834222287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021252754834222287,0.007811759598553181,1.0,572,572,5.537065448923424,44.29652359138739,,,,,139.87118127599442,0.13762497901916504,0.004538059234619141,0.0627068281173706,0.021718144416809082,0.27156782150268555,0.018493056297302246,4.263389348983765,0.008692622184753418,0.16788160800933838,2.7765906873826074,0.09155556716110004,1.2651133262788519,0.4381646265431599,5.478894089946678,0.37317287253994447,86.01408877545445,0.17537407801356136,3.3870196580857166,2025-03-31 09:50:03.186990
0.0003,2,131.94679176689988,1055.574334135199,0.5205637216567993,0.16010111017385498,0.0,9.966565846042386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.966565846042386e-05,0.05468685831874609,1.0,578,578,5.4847398520803194,43.877918816642556,,,,,129.8429301543108,0.09193714459737141,0.004625797271728516,0.06169978777567545,0.02129197120666504,0.22853660583496094,0.023175795873006184,2.8422595659891763,0.005795081456502278,0.11192107200622559,2.711013603435344,0.13640405502379127,1.8193839358560229,0.6278509501030657,6.739015552580413,0.6834591661230557,83.81165612262446,0.17088353929628966,3.3002933694399217,2025-03-31 09:50:03.447965
0.0003,3,141.35338839981085,1130.8271071984868,0.08961150795221329,0.03545868705259636,0.0,5.855191431258788e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.855191431258788e-06,-0.0781255941838026,1.0,588,588,5.4786604900554075,43.82928392044326,,,,,138.71443380051116,0.06908148527145386,0.004554450511932373,0.061657726764678955,0.02148038148880005,0.20309597253799438,0.024382054805755615,2.1316946744918823,0.004346311092376709,0.08394080400466919,2.6526580423650636,0.17488621924612002,2.3675933447808903,0.8248245747096096,7.798676632499779,0.936303067084016,81.8548848499398,0.1668938794310744,3.223240611440448,2025-03-31 09:50:03.688968
0.0003,4,143.1177942724189,1144.9423541793512,0.0183377917855978,0.0092871636916243,0.0,3.210256806912559e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.210256806912559e-07,-0.039063101867213845,1.0,600,600,5.491435264965197,43.93148211972158,,,,,140.9093732250861,0.05535573959350586,0.004599809646606445,0.06143145561218262,0.02119579315185547,0.1871645450592041,0.025766468048095702,1.705355739593506,0.003477048873901367,0.06715264320373535,2.5970306037091997,0.2158014058017424,2.88207458570309,0.9944067930349962,8.780879002203536,1.2088972609442405,80.00725992386613,0.1631267579915747,3.1504857635489887,2025-03-31 09:50:03.928612
0.0003,5,137.69409070810758,1101.5527256648606,0.006736339069902897,0.0025348486633447465,0.0,2.59447457268136e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59447457268136e-08,0.07812432269565761,1.0,612,612,5.042306046065285,40.33844836852228,,,,,135.63922710000807,0.04619860649108887,0.00455621878306071,0.06184438864390055,0.02107890446980794,0.17783780892690024,0.23716449737548828,1.4211297829945881,0.002897540728251139,0.05596053600311279,2.277285492715507,0.22459142654667344,3.048518987077676,1.039050460552069,8.766226799582347,11.690680966310996,70.0522912677844,0.14282957790667167,2.758483999491496,2025-03-31 09:50:05.444811
0.0003,6,132.77157995117184,1062.1726396093748,0.0013132267631590366,0.00045114375984667276,0.0,8.913264015752986e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.913264015752986e-10,0.07812437135726213,1.0,618,618,5.007332022709715,40.05865618167772,,,,,130.67792438427867,0.039667674473353794,0.004510470799037388,0.06195095607212612,0.021206106458391463,0.17211048943655832,0.20744385038103377,1.21811124256679,0.0024836063385009766,0.047966173716953824,2.2342296215187947,0.25404633873796284,3.489306166176456,1.1944060708233757,9.693897078124953,11.684044391801102,68.6085145292786,0.13988586231335903,2.701631683030038,2025-03-31 09:50:05.700342
0.0003,7,138.8711617593956,1110.9692940751647,0.000260872213402763,8.491105123198395e-05,0.0,3.1800784228153134e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1800784228153134e-11,-0.06250057695433497,1.0,624,624,4.976272984914619,39.81018387931695,,,,,136.2131139056032,0.03476473689079285,0.004465281963348389,0.061544835567474365,0.021096229553222656,0.16738879680633545,0.18521451950073242,1.0658473372459412,0.0021731555461883545,0.041970402002334595,2.1940972498802247,0.28181610884899844,3.8842622306366175,1.3314405166065424,10.564362960296357,11.689439902302567,67.26852899217054,0.1371537665431497,2.648866404453598,2025-03-31 09:50:05.948164
0.0003,8,143.37892437280007,1147.0313949824006,4.890567288384773e-05,1.7417749656800652e-05,0.0,1.2914808111830212e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2914808111830212e-12,0.023436871822923422,1.0,636,636,4.995375856125482,39.963006849003854,,,,,140.96842388290455,0.03095380465189616,0.004435088899400499,0.06135572327507867,0.02107252015007867,0.16282134585910374,0.16775430573357475,0.9474198553297255,0.001931693818834093,0.037307024002075195,2.156980684534459,0.3090541275227067,4.275503818619563,1.4684146084574619,11.346020368015651,11.6898197561613,66.01987545868502,0.1346078875445932,2.5996975517195495,2025-03-31 09:50:06.186956
0.0003,9,5.069272275932918,40.554178207463345,1.098975189961493e-05,5.556718150501183e-06,0.0,1.8980650384747833e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8980650384747833e-13,0.04687443817965686,1.0,930,930,5.226263852731445,41.81011082185156,,,,,5.064237823833532,0.6283172369003296,0.004716992378234863,0.06284832954406738,0.021395254135131835,0.16476924419403077,0.15461153984069825,0.852677869796753,0.0017385244369506835,0.03357632160186767,32.645752830914525,0.24508283115841137,3.2654380806951417,1.1116425544774824,8.560987514255007,8.033251444871018,44.30295612945473,0.09032927273997421,1.7445395918045572,2025-03-31 09:50:12.523980
0.0003,10,110.95464439269449,887.6371551415559,9.534366654406767e-06,3.515182449120857e-06,0.0,1.2558010187291302e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2558010187291302e-13,-0.04687550594098866,1.0,936,936,5.186515487527801,41.49212390022241,5.307405209764582e-13,,,,3.940892656364874,0.5713404742154208,0.004770517349243164,0.06435305422002618,0.02174600687893954,0.16484410112554376,0.14381371844898572,1.4850650050423362,0.0032666163011030717,0.030527223240245472,22.947910778230735,0.1916080015979361,2.5847427465658566,0.8734291515509569,6.620969274304079,5.776283194683295,59.647689553908535,0.13120376169282796,1.2261513993005413,2025-03-31 09:50:20.658804
0.0003,11,141.52136247458856,1132.1708997967085,7.722540431132074e-06,3.0697649351374423e-06,0.0,1.100092239525452e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100092239525452e-13,-0.04687546915374696,1.0,1316,1316,5.370811840176932,42.96649472141546,,,,,139.4091867036575,0.5237817168235779,0.004737238089243571,0.06401036183039348,0.02167348066965739,0.16172591845194498,0.1332127849260966,1.3613095879554749,0.002994398276011149,0.028961698214213055,22.74930041065897,0.20575145895235056,2.7801484929743725,0.9413396971714446,7.024207575180133,5.785827708638275,59.12547111441181,0.13005506634184702,1.2578873067077623,2025-03-31 09:50:20.899782
0.0003,12,143.70760329091914,1149.660826327353,9.173943908535875e-06,2.841586328905521e-06,0.0,1.0977330155981235e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977330155981235e-13,0.023436989169567823,1.0,1320,1320,5.3458922247334835,42.76713779786787,,,,,141.12301841401623,0.4835345194889949,0.004704768841083233,0.06372882769658016,0.021759950197660007,0.15871763229370117,0.12498224698580228,1.2565934658050537,0.0027640599470872143,0.026733875274658203,22.557965093658137,0.2194879724472319,2.973092122064986,1.0151502679008335,7.404531971808615,5.830730004495035,58.62289122295943,0.12894956883133357,1.247194979794355,2025-03-31 09:50:21.139507
