optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/grad_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-forward,timing/train-forward-stats,timing/train-backward,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-forward,timing_pct/train-forward-stats,timing_pct/train-backward,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at
0.0003,0,66.74480446405083,533.9584357124066,20.276330947875977,7.8699862360954285,0.78125,0.4715666287543172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4715666287543172,0.054686494171619415,1.0,180,180,5.994961205346764,47.95968964277411,0.0014879974760333425,3.814697265625e-06,0.0,0.0,3.9520814235601747,0.2700991630554199,0.003731966018676758,0.05170106887817383,0.021780729293823242,0.3906064033508301,0.015333175659179688,7.294836759567261,0.016481876373291016,0.3024768829345703,3.2281258507369297,0.044603085187977135,0.6179121588841016,0.2603152652748771,4.668384062565456,0.18325647573047885,87.18520581136823,0.1969853241579799,3.6152092789098282,2025-03-31 09:53:16.528132
0.0003,1,157.5153510238906,1260.1228081911247,2.0122628211975098,0.7426075658295304,0.0,0.002008346471910727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002008346471910727,-0.09375057276338339,1.0,564,564,6.084202558971143,48.67362047176914,,,,,155.57597584370274,0.13530385494232178,0.003915071487426758,0.05184006690979004,0.020563840866088867,0.2536008358001709,0.014489889144897461,3.6474183797836304,0.008240938186645508,0.157728910446167,3.1516536074565513,0.09119436531988505,1.2075186915899498,0.4789967239026494,5.907163468064674,0.33757076280185205,84.9598801116845,0.19195744700577472,3.6740038916094706,2025-03-31 09:53:16.745879
0.0003,2,143.3450828023573,1146.7606624188584,0.44972845911979675,0.13407143575022928,0.0,8.986882253814166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.986882253814166e-05,0.007811978459358215,1.0,574,574,6.067655454564389,48.54124363651511,,,,,141.18922853749595,0.09035452206929524,0.003979126612345378,0.05477635065714518,0.020032087961832683,0.21129767100016275,0.018849770228068035,2.431612253189087,0.005493958791097005,0.10515260696411133,3.0716618939199796,0.13527304783761035,1.8621583640552353,0.6810041140035499,7.183204442025367,0.6408833854012508,82.66427100551292,0.1867707722745412,3.5747326028717574,2025-03-31 09:53:16.985098
0.0003,3,151.04029384822792,1208.3223507858233,0.06376594305038452,0.02007394803513307,0.0,2.197777615897678e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197777615897678e-06,0.031249466352164745,1.0,576,576,5.975066163707535,47.80052930966028,,,,,148.4474557675058,0.06796801090240479,0.0038914084434509277,0.0550764799118042,0.019763588905334473,0.18873029947280884,0.020332634449005127,1.8237091898918152,0.004120469093322754,0.0788644552230835,3.0041653710454934,0.1719990674318189,2.434363629497811,0.8735446073629918,8.341821727832814,0.8987594751680669,80.6073904825215,0.18212347835804432,3.4857848897145343,2025-03-31 09:53:17.210175
0.0003,4,151.19120908829774,1209.529672706382,0.011036830954253674,0.004271164554666029,0.0,7.95480940979365e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95480940979365e-08,-0.0859379293397069,1.0,588,588,5.987270405456153,47.89816324364922,,,,,148.9350420502828,0.054452037811279295,0.004015922546386719,0.055315494537353516,0.01920657157897949,0.1752474308013916,0.021515846252441406,1.458967351913452,0.003296375274658203,0.0630915641784668,2.9352448291299122,0.2164788750298362,2.981789586539557,1.0353329678478123,9.446737638376028,1.159899570100198,78.64584224405742,0.17769157718846565,3.4009597245633705,2025-03-31 09:53:17.436816
0.0003,5,149.99410831228627,1199.9528664982902,0.003927828278392553,0.0010099328824253462,0.0,4.484724730469125e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.484724730469125e-09,-0.015625500585883856,1.0,600,600,5.99749844940011,47.97998759520088,,,,,147.51875669764297,0.04546070098876953,0.004128297170003255,0.05488351980845133,0.01918681462605794,0.16678667068481445,0.022604902585347492,1.2158061265945435,0.0027469793955485025,0.052576303482055664,2.869664060394845,0.2605948822107844,3.464470649961798,1.2111496560393649,10.528251967240005,1.4270211067076024,76.74662004789866,0.17340049481414863,3.3188297859317983,2025-03-31 09:53:17.665377
0.0003,6,155.74531230237056,1245.9624984189645,0.0008499838877469301,0.00025147529436253535,0.0,2.9829043401985444e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9829043401985444e-10,0.031249530147761106,1.0,612,612,6.011913796527728,48.095310372221824,,,,,153.1975222261157,0.03901951653616769,0.004039832523890904,0.05429727690560477,0.019146748951503208,0.16013942446027482,0.023028816495622908,1.0421195370810372,0.0023545537676130024,0.04506540298461914,2.8087506742878277,0.29080017726439283,3.9084931505814304,1.3782447554957904,11.527352370343795,1.657771859536495,75.01512607804246,0.16948837580547574,3.2439530844205975,2025-03-31 09:53:17.884741
0.0003,7,147.62227328070813,1180.978186245665,0.00012815640366170555,4.7474775641376254e-05,0.0,1.0288894736198984e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0288894736198984e-11,-0.03906294098123908,1.0,616,616,5.943689419804141,47.549515358433126,,,,,144.51904556809373,0.03421178460121155,0.0040472447872161865,0.05472567677497864,0.01910799741744995,0.15575632452964783,0.023287862539291382,0.9118545949459076,0.002060234546661377,0.03943222761154175,2.7490712354761846,0.3252143773602777,4.3974550178459015,1.5354137961573817,12.515723353782167,1.8713638424918804,73.27163043736134,0.16554914034974189,3.1685573828206652,2025-03-31 09:53:18.117381
0.0003,8,154.5720899486133,1236.5767195889064,2.316853715456091e-05,8.210461139412928e-06,0.0,4.681116605453894e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.681116605453894e-13,-0.046875454718247056,1.0,624,624,5.91894931519323,47.35159452154584,,,,,151.6428570621552,0.03049468994140625,0.004027234183417426,0.05476858880784777,0.01898299323187934,0.15162783198886448,0.02360423405965169,0.8105374177296957,0.0018313195970323351,0.03505086898803711,2.6964347916204083,0.3561005010064053,4.842807998152829,1.6785349678218027,13.407401824328694,2.087224960866221,71.67022512037154,0.16193094225592702,3.09930623323182,2025-03-31 09:53:18.339539
0.0003,9,5.141280071701807,41.13024057361446,1.0158231816603802e-05,3.6310449843820586e-06,0.0,1.930539061945069e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.930539061945069e-13,-0.08593785460107028,1.0,944,944,6.076661491174916,48.61329192939933,,,,,5.138561973094184,0.6277592658996582,0.004124855995178223,0.05507669448852539,0.01883354187011719,0.14920406341552733,0.02413814067840576,0.729483675956726,0.0016481876373291016,0.0315457820892334,38.23568345749661,0.25123753117903214,3.354622019526055,1.1471170310760708,9.087750112541128,1.470257036223501,44.43153360917615,0.10038813316305216,1.921396630688508,2025-03-31 09:53:24.579657
0.0003,10,135.57757103750617,1084.6205683000494,7.5481625572138e-06,3.3015907296984892e-06,0.0,1.9234613901630837e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9234613901630837e-13,-0.007812842493876815,1.0,954,954,6.062178462741384,48.49742770193107,5.191172491869622e-13,,,,3.5573627563470858,0.5707387057217684,0.004190054806795987,0.055594379251653496,0.019020123915238815,0.14789115298878064,0.024729642001065342,1.457994352687489,0.00269328464161266,0.028682253577492454,24.690897633574757,0.18126721260797377,2.4050850474014975,0.8228352621979126,6.397963346010461,1.0698364295988667,63.074729209072174,0.11651499139179707,1.2408709215538707,2025-03-31 09:53:33.588707
0.0003,11,157.54622819352855,1260.3698255482284,8.577124390285462e-06,2.9588536953895073e-06,0.0,1.4285794769364202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285794769364202e-13,-0.015625298488885164,1.0,1320,1320,5.760080125404355,46.08064100323484,,,,,154.73086265472483,0.5232128898302714,0.004177471001942952,0.0551117459932963,0.018980364004770916,0.14549712340037027,0.023939013481140137,1.3364948232968648,0.002468844254811605,0.027233541011810303,24.48218677843775,0.19547229687757137,2.5787897915347475,0.8881295276159561,6.808103966950815,1.1201798426551663,62.53728936797288,0.11552220395942098,1.2743123318419614,2025-03-31 09:53:33.807279
0.0003,12,157.98238646662915,1263.8590917330332,1.311335654463619e-05,2.8005968317756924e-06,0.0,1.5357159988127478e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5357159988127478e-13,-0.0546877842862159,1.0,1330,1330,5.759356723047519,46.07485378438015,,,,,155.39189359724082,0.48299602361825794,0.004151435998769907,0.05495821512662447,0.019026462848369893,0.14304819473853478,0.024377731176523063,1.233687529197106,0.002278933158287635,0.025138653241671048,24.27525633273206,0.208650109092247,2.7621858039201665,0.9562651453926443,7.189565597660209,1.225243407258463,62.004818966013815,0.11453859633908538,1.263462267721581,2025-03-31 09:53:34.027395
0.0003,13,152.73466823857146,1221.8773459085717,1.532969508843962e-05,3.5655880916293128e-06,0.0,1.762479051592436e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.762479051592436e-13,0.031249668914824724,1.0,1338,1338,5.749159728235084,45.993277825880675,,,,,150.16964915068016,0.4485379798071725,0.004117556980678013,0.05512026378086635,0.019021919795445034,0.14136268411363875,0.0244617121560233,1.1455669913973128,0.002116152218409947,0.02334303515298026,24.067728283353407,0.2209405826565387,2.957652620977546,1.0206814532435535,7.585263286099482,1.3125945285950928,61.46903120931274,0.11354886072479634,1.252544606394805,2025-03-31 09:53:34.252536
0.0003,14,152.00057983619627,1216.0046386895701,1.4036831998964772e-05,5.6742448961699665e-06,0.0,2.7469693186787936e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7469693186787936e-13,0.02343717496842146,1.0,1344,1344,5.730076235931413,45.8406098874513,,,,,149.87468691829335,0.418668270111084,0.004132509231567383,0.05515584945678711,0.01883416175842285,0.1400279998779297,0.024772485097249348,1.069195858637492,0.001975075403849284,0.021786832809448244,23.86186426930322,0.23553104310756512,3.143590014707284,1.0734470309544704,7.980851107017547,1.4119179901773409,60.938476300913976,0.11256879150594876,1.2417335739799897,2025-03-31 09:53:34.478698
0.0003,15,129.72747104472882,1037.8197683578305,1.0897014362853952e-05,3.8476871004888835e-06,0.0,1.871974797396092e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.871974797396092e-13,0.023437218507751822,1.0,1356,1356,5.730209051715644,45.84167241372515,,,,,127.77687886695348,0.3925299197435379,0.004114478826522827,0.05542415380477905,0.020665675401687622,0.13902606070041656,0.024850308895111084,1.0023711174726486,0.0018516331911087036,0.020425155758857727,23.62845825433259,0.24767230802265602,3.3362738445863145,1.243976634559212,8.368716131678218,1.4958934516742242,60.338035174555884,0.11145962475174838,1.2294984812921534,2025-03-31 09:53:34.740047
