optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/grad_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_3,val/train_3,shares/train_3,loss/train_4,val/train_4,shares/train_4,loss/train_5,val/train_5,shares/train_5,loss/train_6,val/train_6,shares/train_6,loss/train_7,val/train_7,shares/train_7,loss/train_8,val/train_8,shares/train_8,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-forward,timing/train-forward-stats,timing/train-backward,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-forward,timing_pct/train-forward-stats,timing_pct/train-backward,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at,loss/valid_snapshot_0100,loss/valid_snapshot_0200
0.0003,0,3.203197527805619,1640.037134236477,0.9135231375694275,0.5808575212955475,0.0,0.0659310095012188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5979500198364258,-0.12041690707206726,0.01953125,0.5975468731665796,-0.38412697971329207,0.050390625,0.9248076507023403,0.7971023150852748,0.01640625,0.0,0.0,0.0,0.009816335785740612,-0.007515448441409616,0.913671875,1040,1040,0.003874033268769068,1.9835050336097628,0.054222723692655565,0.15283936262130737,0.7828106880187988,0.588109016418457,0.35228275023285177,0.257765531539917,0.00020503997802734375,0.388700008392334,0.013885736465454102,1.1541545391082764,4.5255303382873535,5.076719045639038,0.03306746482849121,3.001467227935791,1.7836587452288823,0.0014188140196447281,2.6896853318503617,0.09608505502107978,7.986396880636829,31.315287643238864,35.12934514063157,0.22881675634258786,20.76934697159546,2025-04-06 15:10:28.177684,,
0.0003,1,0.03936624052943557,20.15551515107101,0.3116576671600342,0.27278575897216795,0.0,0.045836745947599414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961950770739851,0.01669450669453062,0.02265625,0.5036340593134315,-0.34540304512653536,0.040234375,0.8835411866505941,-0.21405241666016755,0.010546875,0.0,0.0,0.0,0.0029649373401477806,-0.008612306691191047,0.9265625,1304,1304,0.0038356167728235122,1.9638357876856383,,,,,0.037880508158453716,63.18602526187897,0.00023233890533447266,0.31463027000427246,0.008448123931884766,0.9078638553619385,4.754725694656372,2.538359522819519,0.016533732414245605,1.5145280361175537,86.27097080797421,0.00031722367147787455,0.42958009664867575,0.011534636813901494,1.2395509266318367,6.49186329481034,3.465746411262617,0.022574313553424222,2.067859205421249,2025-04-06 15:12:40.207139,,
0.0003,2,0.014825797148609748,7.590808140088191,0.37997832894325256,0.3188085913658142,0.0,0.043592821806669235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5644248276948929,-0.3048122748732567,0.01875,0.4072458704964059,-0.16565999242125964,0.04765625,0.858040296114408,-0.5181748836468427,0.015234375,0.0,0.0,0.0,0.0005774864968924967,-0.010604410159339401,0.918359375,1946,1946,0.003777177165312635,1.9339147086400692,,,,,0.014647783545661978,154.21586283047995,0.000291744867960612,0.3250117301940918,0.006712118784586589,0.8127521673838297,4.540451208750407,1.6922396818796794,0.011022488276163736,1.0096853574117024,94.83551960834114,0.00017940940470258243,0.19986696404665022,0.00412763811015274,0.49980444742819896,2.7921659638466756,1.040648002010818,0.0067783130986719346,0.620909118903864,2025-04-06 15:18:21.565215,,
0.0003,3,0.013605221496797508,6.965873406360324,0.39712607860565186,0.32657679319381716,0.0,0.035540370643138884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9096906185150146,0.44447511434555054,0.00078125,0.4713146967046401,-0.024206617299248192,0.01328125,0.3154535466974432,-0.8090875278819691,0.04296875,0.7234812259674073,0.11620880126953125,0.01953125,0.0,0.0,0.0,0.0009582533474299307,-0.005717412771912396,0.9234375,2578,2578,0.003654321967280212,1.8710128472474685,,,,,0.013426001015055028,207.23687094449997,0.008015811443328857,0.32464027404785156,0.005931735038757324,0.8214977383613586,4.634209454059601,1.2691797614097595,0.008266866207122803,0.7572640180587769,96.35971629192167,0.003727142342037988,0.15094922328064084,0.0027581014075752064,0.3819749286996108,2.1547868038947,0.5901353421112298,0.0038438762306682536,0.3521079314007129,2025-04-06 15:24:33.988915,,
0.0003,4,0.016570768942562927,8.484233698592218,0.34241393208503723,0.295705184340477,0.0,0.029041006043553353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5879068885530744,1.1918413639068604,0.002734375,0.2931861992805235,0.22919592357450916,0.012109375,0.24945774265364104,-0.6873876721251244,0.03984375,0.5222481712698936,-0.666828565299511,0.025,0.0,0.0,0.0,0.0009644662357348133,0.007231090831331567,0.9203125,3202,3202,0.003712579073184097,1.9008404854702576,,,,,0.01631245555800312,225.8391414165497,0.01602630615234375,0.307191801071167,0.005731821060180664,0.8964191436767578,4.665813970565796,1.0153438091278075,0.006613492965698242,0.6058112144470215,96.77793326181703,0.0068676881142770456,0.13163965925555976,0.0024562340812644967,0.38413886767905975,1.9994229904751326,0.4351011732564498,0.002834053374659784,0.25960582790595826,2025-04-06 15:29:40.515768,,
0.0003,5,0.013826256104065552,7.079043125281562,0.2856109142303467,0.23446509838104249,0.0,0.02473478689789772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48197847604751587,1.932301115989685,0.00390625,0.3099833071231842,-0.39450172781944276,0.0078125,0.19477058947086334,-0.5764770422663007,0.04375,0.37067178676002904,-0.2334026537443462,0.0296875,0.0,0.0,0.0,0.0009890015847045677,0.018746614659779302,0.91484375,3854,3854,0.0036701902842061914,1.87913742551357,,,,,0.013667856471941025,248.24762133757272,0.016198237737019856,0.3085135618845622,0.00554056962331136,0.9137208859125773,4.589559435844421,0.8461198409398397,0.005511244138081868,0.5048426787058512,97.1852196809532,0.006341367077092386,0.12077843132898752,0.0021690498909833203,0.35770801970237825,1.7967440735773867,0.33124322470881934,0.002157569403440589,0.19763833534433634,2025-04-06 15:35:46.347616,,
0.0003,6,0.013605626214803695,6.966080621979492,0.33479759097099304,0.2602737158536911,0.0,0.022528815641999246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419748740536826,1.927506583077567,0.00546875,0.22621897213599262,-0.5907567949856029,0.01328125,0.0884060499904392,-0.5077508806108354,0.043359375,0.2645339743565705,-0.41279337769847807,0.04609375,0.0,0.0,0.0,0.0013481209114148227,0.007735845424394779,0.891796875,4496,4496,0.00362466535792465,1.8558286632574208,,,,,0.013451539339064808,265.1132457596915,0.01506049292428153,0.30256407601492746,0.005319288798740932,0.912611757005964,4.537293366023472,0.725245577948434,0.004723923546927316,0.43272229603358675,97.45062558127614,0.00553595295786901,0.11121684396260541,0.001955270169920694,0.3354588578862347,1.6678238083143782,0.2665865866814972,0.0017364251398568956,0.15906054912723147,2025-04-06 15:41:58.064502,,
0.0003,7,0.017290660888663698,8.852818374995813,0.260528028011322,0.23797891139984131,0.0,0.018629486300051214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5877927862680875,1.2904906914784358,0.005078125,0.11570318937301635,-0.1702670395374298,0.01171875,0.08601769551317742,-0.5242667350363224,0.03671875,0.18062488121144912,-0.8356976649340462,0.053125,0.0,0.0,0.0,0.0017177250951359144,0.016792999796331528,0.893359375,5144,5144,0.0036991005436543957,1.8939394783510506,,,,,0.017057414518477216,268.00296342372894,0.018934518098831177,0.29997017979621887,0.005135655403137207,0.8746176958084106,4.4660883247852325,0.6345898807048798,0.004133433103561401,0.3786320090293884,97.56735848984314,0.0068931734618928354,0.10920512853496704,0.0018696522060689382,0.31840744288182116,1.6258943847424259,0.23102452895965936,0.001504789888354097,0.13784222565588622,2025-04-06 15:46:51.202656,,
0.0003,8,0.014307890708134015,7.325640042564616,0.3081190884113312,0.2454149216413498,0.0,0.01613246537744999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32980144307726905,1.8318283898489816,0.008203125,0.0925315971277198,-0.6847515495455995,0.019140625,0.10866942207018535,-0.822887929280599,0.029296875,0.11418699224789937,-0.691254178682963,0.05625,0.0,0.0,0.0,0.002310038689000656,0.016741713675461588,0.887109375,5792,5792,0.003685509686391843,1.8869809594326237,,,,,0.014123274687721572,276.9241460694207,0.022984663645426433,0.2957118617163764,0.004983107248942058,0.8707992500729032,4.478796561559041,0.5640798939598931,0.0036741627587212455,0.33656178580390084,97.67987581542288,0.008107415414695172,0.10430689537040981,0.0017576990094954486,0.307158345758558,1.5798129849321627,0.19896876012453862,0.0012959930258576082,0.11871595131072696,2025-04-06 15:52:45.238457,,
0.0003,9,0.01692157565406237,8.663846734879934,0.24026750028133392,0.17815356701612473,0.0,0.015192227065563202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3694985608259837,1.5147916702997117,0.008203125,0.10410646291879508,-0.2319541573524475,0.0203125,0.08571839045329266,0.05754031977021551,0.032421875,0.09652913150502675,-0.34352554136247776,0.05234375,0.0,0.0,0.0,0.002497605552757364,0.012976846400861698,0.88671875,6444,6444,0.003735226674151791,1.912436057165717,,,,,0.016691743563532046,278.65710644721986,0.023237276077270507,0.30056827068328856,0.0048873662948608395,0.8697996616363526,4.439236402511597,0.5076719045639038,0.003306746482849121,0.30290560722351073,97.73713893421946,0.008150321050029195,0.10542233501787569,0.001714211435959598,0.3050764843508172,1.5570330629003548,0.17806256621975022,0.001159819480418245,0.1062421403660339,2025-04-06 15:57:44.810252,,
