optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/gard_max,optim/gard_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_3,val/train_3,shares/train_3,loss/train_4,val/train_4,shares/train_4,loss/train_5,val/train_5,shares/train_5,loss/train_6,val/train_6,shares/train_6,loss/train_7,val/train_7,shares/train_7,loss/train_8,val/train_8,shares/train_8,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-backward,timing/train-forward-stats,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-backward,timing_pct/train-forward-stats,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at,loss/valid_snapshot_0100,loss/valid_snapshot_0200
0.0003,0,2.4208535239277733,1239.47700425102,0,0.6704852163791657,0.6704852163791657,0.0,0.008700927207246422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008700927207246422,-0.013404341787099839,1.0,1290,1290,0.002616999096164457,1.339903537236202,0.00221129082608968,0.1328289806842804,0.8133398294448853,0.9507318139076233,0.2745135173251289,0.29317545890808105,0.06319379806518555,1.9869287014007568,0.011458635330200195,5.790520191192627,6.571936845779419,0.037371158599853516,3.7524874210357666,1.5841257718341346,0.34145738019132393,10.736045146509738,0.061914866968146944,31.288131350960494,35.51038878574618,0.2019289598175061,20.275998793560213,2025-04-13 18:04:58.205346,,
0.0003,1,3.7051389573749094,1897.0311461759536,0,0.21692183166742324,0.21692183166742324,0.0,0.0008863943803589791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008863943803589791,-0.010126404464244843,1.0,1320,1320,0.002629885954291659,1.3465016085973294,,,,,0.5862683648114076,0.14687132835388184,0.04048717021942139,1.6564589738845825,0.007440805435180664,6.4859089851379395,3.2859684228897095,0.018685579299926758,1.9080243110656738,1.0839331956244767,0.2988015992610151,12.22492428649776,0.05491429882040816,47.86703770689919,24.250956897196378,0.13790247497362454,14.08151551431069,2025-04-13 18:05:06.756317,,
0.0003,2,0.010379836436780619,5.314476255631677,0,0.139890556037426,0.139890556037426,0.0,0.00027092769450973717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027092769450973717,-0.01558922380208969,1.0,2008,2008,0.0026693388407660213,1.366701486472203,,,,,0.010267915730442325,160.17091162999472,0.0370177427927653,1.5932310422261555,0.006079276402791341,6.078885793685913,2.190645615259806,0.012457052866617838,1.272016207377116,93.46973938709232,0.02160216693734692,0.9297499076755998,0.003547637802946714,3.547411852343721,1.2783786560497168,0.007269469051058051,0.742300972066338,2025-04-13 18:13:13.740429,,
0.0003,3,0.010382793252685301,5.315990145374874,0,0.14278985634446145,0.14278985634446145,0.0,0.01488077733811224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7973722909626207,1.158085496802079,0.007421875,0.9295365292093029,-1.2424066377722698,0.008984375,0.0,0.0,0.0,0.0006216740083301513,-0.014674164834147506,0.98359375,2728,2728,0.002723902934104808,1.3946383022616617,,,,,0.010272282845747,240.17745077610016,0.031058073043823242,1.5340847969055176,0.005372464656829834,5.857197821140289,1.6429842114448547,0.009342789649963379,0.9540121555328369,95.98977081858209,0.01241272777236104,0.6131152095893802,0.0021471693094984963,2.3409030113983076,0.6566381540212183,0.0037339568490225915,0.38128228887360266,2025-04-13 18:21:20.503101,,
0.0003,4,0.010378950526312755,5.314022669472131,0,0.15333505868911743,0.15333505868911743,0.0,0.028162984922528268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799335100434043,0.45671678673137317,0.0171875,0.8203923649258084,-0.4741016758812798,0.017578125,0.0,0.0,0.0,0.0021297083553250915,-0.00141514191884157,0.965234375,3444,3444,0.0027533957959961822,1.4097386475500453,,,,,0.010262805808626959,288.1829528808594,0.028129148483276366,1.5322872161865235,0.005224800109863282,5.778430795669555,1.3143873691558838,0.007474231719970703,0.7632097244262696,96.83173320445036,0.009451614587095503,0.5148605267144452,0.0017555738298442112,1.9415984685017154,0.4416444685054627,0.0025114004995141163,0.2564444554263401,2025-04-13 18:29:27.716377,,
0.0003,5,0.010146346447894328,5.194929381321896,0,0.17353804409503937,0.17353804409503937,0.0,0.030608948692679404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9471921920776367,2.5189629334669847,0.005078125,0.0,0.0,0.0,0.6678307784928216,1.166832619243198,0.0140625,0.7765051977975028,-0.791276114327567,0.019140625,0.0,0.0,0.0,0.0016063153017448469,-0.003354781023570912,0.96171875,4216,4216,0.0027996031374377048,1.4333968063681048,0.0012900872295722365,0.13718576729297638,0.38362056016921997,0.7890079021453857,0.009841249083713902,322.0846883058548,0.028146664301554363,1.4718224207560222,0.004908323287963867,5.50684920946757,2.0230701764424643,0.010523160298665365,1.5608296394348145,96.81200983036524,0.008460306372796107,0.4423994428802961,0.001475340677957744,1.6552452170438128,0.6080931410911355,0.0031630447993028095,0.4691534505147277,2025-04-13 18:37:55.801735,,
0.0003,6,0.019382809510914246,9.923998469588094,0,0.27374601662158965,0.27374601662158965,0.0,0.04220023080706596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9150869758040817,-0.2893967098659939,0.010546875,0.4288983662923177,1.248521614074707,0.005859375,0.5143752027960384,0.4727143540101893,0.01328125,0.6655244942171028,-0.09393155000295984,0.032421875,0.0,0.0,0.0,0.0017344765442701639,-0.005181823160091275,0.937890625,4660,4660,0.002831384011012107,1.4496686136381989,,,,,0.018968465742454865,312.74673656054904,0.025821481432233537,1.4383209432874406,0.004644836698259626,5.5255857195172995,1.7340601512363978,0.009019851684570312,1.3393972601209367,96.87852683637463,0.00799863528361159,0.44554394279543424,0.0014388157704590596,1.7116427480394116,0.5371541034926804,0.00279404975762101,0.4149006791764588,2025-04-13 18:42:19.420082,,
0.0003,7,0.009640651353384206,4.936013492932713,0,0.3111885219812393,0.3111885219812393,0.0,0.03349294997751713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6570033935400156,0.1494094477250026,0.01015625,0.347369209676981,1.4971243739128113,0.0078125,0.42140227439356787,0.8059480611015769,0.019921875,0.4939876955908698,-0.38311685098184123,0.02890625,0.0,0.0,0.0,0.001534479489731659,-0.0003504052776929074,0.933203125,5536,5536,0.0028919643188238557,1.480685731237814,,,,,0.009557473507122513,338.3276890218258,0.026792973279953003,1.4090657830238342,0.0044890642166137695,5.400346130132675,1.5173026323318481,0.007892370223999023,1.1719726026058197,97.25817553485706,0.007702105925460625,0.4050604538508585,0.001290459544795053,1.552423586301665,0.4361750177216849,0.002268799018049799,0.33690389762608786,2025-04-13 18:51:02.579202,,
0.0003,8,0.018910920432092537,9.682391261231379,0,0.3275431513786316,0.3275431513786316,0.0,0.028723057731986044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38379770517349243,1.0251140387161919,0.008984375,0.2153199017047882,1.4510866712640833,0.010546875,0.2962266853877476,0.15701252732958113,0.02734375,0.3135730113301958,-0.4193742871284485,0.04375,0.0,0.0,0.0,0.001303264442383219,-0.0045913447117068105,0.909375,5940,5940,0.002894798016943237,1.4821365846749373,,,,,0.018584038481565757,329.9795961909824,0.029234753714667425,1.3801811006334093,0.0043400923411051435,5.318157275517781,1.3487134509616427,0.0070154401991102434,1.0417534245385065,97.30782820810511,0.008621049377024669,0.40700221161183237,0.0012798517387455158,1.5682738935343092,0.3977227025642461,0.0020687862449051317,0.3072031254063593,2025-04-13 18:55:31.635065,,
0.0003,9,0.009497206510874984,4.862569733567992,0,0.28637913167476653,0.28637913167476653,0.0,0.018053445406258105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20344223268330097,-1.1094158329069614,0.00625,0.13215434939964957,1.4917714284813923,0.008984375,0.2195247519016266,0.35800365209579466,0.01953125,0.17101751717945074,-0.383993574436879,0.058203125,0.0,0.0,0.0,0.0014919673800981835,-0.00029972422158892664,0.90703125,6766,6766,0.0029114914478983135,1.4906836213239365,,,,,0.009414437736033166,349.5118044614792,0.02868032455444336,1.3562979698181152,0.004212808609008789,5.250095272064209,1.2138421058654785,0.006313896179199219,0.9375780820846558,97.54484935262991,0.008004358943922435,0.37852764757697055,0.001175747931462256,1.4652432117494014,0.3387698036035199,0.0017621380559008054,0.26166759349999313,2025-04-13 19:04:22.741838,,
